ID,Target_Form_ID,Source_Form_ID,Comment,Source,Xenolog_Cluster_ID,Borrowing_Detection_Method
expert-SouthernQiandong-fire-1,SouthernQiandong-fire-1,,,,expert-66,
expert-SouthernQiandong-fish-1,SouthernQiandong-fish-1,,Sinitic,,expert-68,
expert-SouthernQiandong-flat-1,SouthernQiandong-flat-1,,Sinitic,,expert-135,
auto-SouthernQiandong-flat-1,SouthernQiandong-flat-1,,,,auto-78,
expert-SouthernQiandong-friend-1,SouthernQiandong-friend-1,,Sinitic,,expert-80,
expert-SouthernQiandong-full-1,SouthernQiandong-full-1,,,,expert-142,
expert-SouthernQiandong-give-1,SouthernQiandong-give-1,,,,expert-148,
auto-SouthernQiandong-give-1,SouthernQiandong-give-1,,,,auto-85,
auto-SouthernQiandong-green-1,SouthernQiandong-green-1,,,,auto-89,
expert-SouthernQiandong-guest-1,SouthernQiandong-guest-1,,Sinitic,,expert-160,
expert-SouthernQiandong-hornanatomy-1,SouthernQiandong-hornanatomy-1,,,,expert-177,
expert-SouthernQiandong-hundred-1,SouthernQiandong-hundred-1,,,,expert-182,
auto-SouthernQiandong-hundred-1,SouthernQiandong-hundred-1,,,,auto-100,
expert-SouthernQiandong-iron-1,SouthernQiandong-iron-1,,Sinitic,,expert-101,
expert-SouthernQiandong-long-1,SouthernQiandong-long-1,,,,expert-205,
auto-SouthernQiandong-long-1,SouthernQiandong-long-1,,,,auto-107,
expert-SouthernQiandong-look-1,SouthernQiandong-look-1,,,,expert-209,
auto-SouthernQiandong-look-1,SouthernQiandong-look-1,,,,auto-112,
auto-SouthernQiandong-lung-1,SouthernQiandong-lung-1,,,,auto-113,
auto-SouthernQiandong-meat-1,SouthernQiandong-meat-1,,,,auto-121,
expert-SouthernQiandong-mother-1,SouthernQiandong-mother-1,,,,expert-137,
expert-SouthernQiandong-near-1,SouthernQiandong-near-1,,,,expert-234,
auto-SouthernQiandong-near-1,SouthernQiandong-near-1,,,,auto-131,
expert-SouthernQiandong-neck-1,SouthernQiandong-neck-1,,Sinitic,,expert-141,
auto-SouthernQiandong-needleforsewing-1,SouthernQiandong-needleforsewing-1,,,,auto-132,
expert-SouthernQiandong-new-1,SouthernQiandong-new-1,,Sinitic,,expert-143,
expert-SouthernQiandong-nine-1,SouthernQiandong-nine-1,,,,expert-144,
auto-SouthernQiandong-nine-1,SouthernQiandong-nine-1,,,,auto-135,
expert-SouthernQiandong-not-1,SouthernQiandong-not-1,,,,expert-239,
auto-SouthernQiandong-not-1,SouthernQiandong-not-1,,,,auto-138,
expert-SouthernQiandong-oldaged-1,SouthernQiandong-oldaged-1,,,,expert-242,
auto-SouthernQiandong-oldaged-1,SouthernQiandong-oldaged-1,,,,auto-143,
expert-SouthernQiandong-open-1,SouthernQiandong-open-1,,,,expert-250,
auto-SouthernQiandong-open-1,SouthernQiandong-open-1,,,,auto-149,
expert-SouthernQiandong-paddyfield-1,SouthernQiandong-paddyfield-1,,Sinitic 田 MC den OC lˤiŋ,,expert-154,
expert-SouthernQiandong-person-1,SouthernQiandong-person-1,,Sinitic 人 MC nyin,,expert-155,
expert-SouthernQiandong-pig-1,SouthernQiandong-pig-1,,,,expert-262,
auto-SouthernQiandong-pig-1,SouthernQiandong-pig-1,,,,auto-152,
auto-SouthernQiandong-plantsomething-1,SouthernQiandong-plantsomething-1,,,,auto-155,
expert-SouthernQiandong-pull-1,SouthernQiandong-pull-1,,,,expert-271,
auto-SouthernQiandong-pull-1,SouthernQiandong-pull-1,,,,auto-156,
auto-SouthernQiandong-push-1,SouthernQiandong-push-1,,,,auto-162,
expert-SouthernQiandong-quilt-1,SouthernQiandong-quilt-1,,,,expert-159,
auto-SouthernQiandong-red-1,SouthernQiandong-red-1,,,,auto-166,
expert-SouthernQiandong-salt-1,SouthernQiandong-salt-1,,,,expert-298,
auto-SouthernQiandong-salt-1,SouthernQiandong-salt-1,,,,auto-174,
expert-SouthernQiandong-sand-1,SouthernQiandong-sand-1,,,,expert-168,
auto-SouthernQiandong-sharp-1,SouthernQiandong-sharp-1,,,,auto-181,
expert-SouthernQiandong-shoe-1,SouthernQiandong-shoe-1,,Sinitic,,expert-319,
auto-SouthernQiandong-shoe-1,SouthernQiandong-shoe-1,,,,auto-183,
expert-SouthernQiandong-shoot-1,SouthernQiandong-shoot-1,,,,expert-321,
auto-SouthernQiandong-shoot-1,SouthernQiandong-shoot-1,,,,auto-184,
expert-SouthernQiandong-small-1,SouthernQiandong-small-1,,Sinitic,,expert-337,
expert-SouthernQiandong-smellperceive-1,SouthernQiandong-smellperceive-1,,Sinitic,,expert-341,
expert-SouthernQiandong-soninlaw-1,SouthernQiandong-soninlaw-1,,,,expert-175,
expert-SouthernQiandong-sour-1,SouthernQiandong-sour-1,,Sinitic,,expert-176,
auto-SouthernQiandong-spicy-1,SouthernQiandong-spicy-1,,,,auto-204,
expert-SouthernQiandong-squeeze-1,SouthernQiandong-squeeze-1,,,,expert-362,
auto-SouthernQiandong-squeeze-1,SouthernQiandong-squeeze-1,,,,auto-205,
expert-SouthernQiandong-stand-1,SouthernQiandong-stand-1,,,,expert-365,
auto-SouthernQiandong-stand-1,SouthernQiandong-stand-1,,,,auto-206,
expert-SouthernQiandong-sugar-1,SouthernQiandong-sugar-1,,,,expert-372,
auto-SouthernQiandong-sugar-1,SouthernQiandong-sugar-1,,,,auto-214,
expert-SouthernQiandong-tea-1,SouthernQiandong-tea-1,,Sinitic,,expert-188,
expert-SouthernQiandong-that-1,SouthernQiandong-that-1,,,,expert-379,
auto-SouthernQiandong-thick-1,SouthernQiandong-thick-1,,,,auto-221,
expert-SouthernQiandong-thou-1,SouthernQiandong-thou-1,,,,expert-386,
auto-SouthernQiandong-thou-1,SouthernQiandong-thou-1,,,,auto-224,
expert-SouthernQiandong-untie-1,SouthernQiandong-untie-1,,,,expert-405,
auto-SouthernQiandong-untie-1,SouthernQiandong-untie-1,,,,auto-233,
expert-SouthernQiandong-vomit-1,SouthernQiandong-vomit-1,,,,expert-411,
auto-SouthernQiandong-vomit-1,SouthernQiandong-vomit-1,,,,auto-237,
expert-SouthernQiandong-waitfor-1,SouthernQiandong-waitfor-1,,Sinitic,,expert-413,
auto-SouthernQiandong-waitfor-1,SouthernQiandong-waitfor-1,,,,auto-240,
auto-SouthernQiandong-wet-1,SouthernQiandong-wet-1,,,,auto-245,
expert-SouthernQiandong-what-1,SouthernQiandong-what-1,,,,expert-202,
expert-SouthernQiandong-wife-1,SouthernQiandong-wife-1,,,,expert-425,
auto-SouthernQiandong-wife-1,SouthernQiandong-wife-1,,,,auto-249,
expert-WesternBaheng-arrow-1,WesternBaheng-arrow-1,,,,expert-4,
auto-WesternBaheng-arrow-1,WesternBaheng-arrow-1,,,,auto-4,
expert-WesternBaheng-aubergine-1,WesternBaheng-aubergine-1,,,,expert-15,
expert-WesternBaheng-bad-1,WesternBaheng-bad-1,,,,expert-7,
auto-WesternBaheng-bad-1,WesternBaheng-bad-1,,,,auto-7,
expert-WesternBaheng-be-1,WesternBaheng-be-1,,,,expert-8,
auto-WesternBaheng-be-1,WesternBaheng-be-1,,,,auto-10,
expert-WesternBaheng-bealive-1,WesternBaheng-bealive-1,,Sinitic,,expert-10,
expert-WesternBaheng-behungry-1,WesternBaheng-behungry-1,,Sinitic,,expert-12,
auto-WesternBaheng-behungry-1,WesternBaheng-behungry-1,,,,auto-13,
auto-WesternBaheng-beanorpea-1,WesternBaheng-beanorpea-1,,,,auto-14,
expert-WesternBaheng-big-1,WesternBaheng-big-1,,,,expert-17,
auto-WesternBaheng-big-1,WesternBaheng-big-1,,,,auto-16,
expert-WesternBaheng-blowwithmouth-1,WesternBaheng-blowwithmouth-1,,,,expert-22,
expert-WesternBaheng-body-1,WesternBaheng-body-1,,,,expert-25,
auto-WesternBaheng-body-1,WesternBaheng-body-1,,,,auto-23,
expert-WesternBaheng-bow-1,WesternBaheng-bow-1,,,,expert-30,
auto-WesternBaheng-bow-1,WesternBaheng-bow-1,,,,auto-24,
expert-WesternBaheng-cat-1,WesternBaheng-cat-1,,,,expert-45,
expert-WesternBaheng-chicken-1,WesternBaheng-chicken-1,,,,expert-49,
auto-WesternBaheng-chicken-1,WesternBaheng-chicken-1,,,,auto-30,
expert-WesternBaheng-chopsticks-1,WesternBaheng-chopsticks-1,,Sinitic 箸 MC drjoH,,expert-40,
expert-WesternBaheng-cold-1,WesternBaheng-cold-1,,Sinitic 冷 MC leŋ,,expert-59,
expert-WesternBaheng-come-1,WesternBaheng-come-1,,,,expert-63,
auto-WesternBaheng-come-1,WesternBaheng-come-1,,,,auto-39,
expert-WesternBaheng-correctright-1,WesternBaheng-correctright-1,,Sinitic 对,,expert-70,
auto-WesternBaheng-correctright-1,WesternBaheng-correctright-1,,,,auto-40,
expert-WesternBaheng-cotton-1,WesternBaheng-cotton-1,,,,expert-50,
expert-WesternBaheng-cry-1,WesternBaheng-cry-1,,,,expert-79,
auto-WesternBaheng-cry-1,WesternBaheng-cry-1,,,,auto-42,
expert-WesternBaheng-die-1,WesternBaheng-die-1,,,,expert-83,
auto-WesternBaheng-die-1,WesternBaheng-die-1,,,,auto-45,
expert-WesternBaheng-difficult-1,WesternBaheng-difficult-1,,,,expert-84,
auto-WesternBaheng-difficult-1,WesternBaheng-difficult-1,,,,auto-46,
expert-WesternBaheng-do-1,WesternBaheng-do-1,,,,expert-93,
auto-WesternBaheng-do-1,WesternBaheng-do-1,,,,auto-51,
expert-WesternBaheng-drink-1,WesternBaheng-drink-1,,,,expert-95,
auto-WesternBaheng-dry-1,WesternBaheng-dry-1,,,,auto-52,
expert-WesternBaheng-duck-1,WesternBaheng-duck-1,,,,expert-105,
auto-WesternBaheng-duck-1,WesternBaheng-duck-1,,,,auto-53,
auto-WesternBaheng-egg-1,WesternBaheng-egg-1,,,,auto-56,
expert-WesternBaheng-empty-1,WesternBaheng-empty-1,,Sinitic 空 MC khuwng,,expert-113,
auto-WesternBaheng-empty-1,WesternBaheng-empty-1,,,,auto-58,
expert-WesternBaheng-eye-1,WesternBaheng-eye-1,,Sinitic 目 MC mjuwk,,expert-53,
expert-WesternBaheng-face-1,WesternBaheng-face-1,,Sinitic 面 MC mjuwk,,expert-55,
auto-WesternBaheng-face-1,WesternBaheng-face-1,,,,auto-60,
expert-WesternBaheng-faecesexcrement-1,WesternBaheng-faecesexcrement-1,,,,expert-116,
auto-WesternBaheng-faecesexcrement-1,WesternBaheng-faecesexcrement-1,,,,auto-62,
expert-WesternBaheng-fast-1,WesternBaheng-fast-1,,,,expert-120,
auto-WesternBaheng-fast-1,WesternBaheng-fast-1,,,,auto-65,
expert-WesternBaheng-father-1,WesternBaheng-father-1,,,,expert-126,
auto-WesternBaheng-father-1,WesternBaheng-father-1,,,,auto-67,
expert-WesternBaheng-fearbeafraid-1,WesternBaheng-fearbeafraid-1,,,,expert-128,
expert-WesternBaheng-fire-1,WesternBaheng-fire-1,,,,expert-66,
expert-WesternBaheng-fish-1,WesternBaheng-fish-1,,Sinitic,,expert-68,
expert-WesternBaheng-flat-1,WesternBaheng-flat-1,,Sinitic,,expert-135,
auto-WesternBaheng-flat-1,WesternBaheng-flat-1,,,,auto-78,
expert-WesternBaheng-flyinsect-1,WesternBaheng-flyinsect-1,,,,expert-73,
expert-WesternBaheng-friend-1,WesternBaheng-friend-1,,Sinitic,,expert-80,
expert-WesternBaheng-full-1,WesternBaheng-full-1,,,,expert-142,
expert-WesternBaheng-give-1,WesternBaheng-give-1,,,,expert-148,
auto-WesternBaheng-give-1,WesternBaheng-give-1,,,,auto-85,
auto-WesternBaheng-green-1,WesternBaheng-green-1,,,,auto-89,
expert-WesternBaheng-hat-1,WesternBaheng-hat-1,,Sinitic,,expert-164,
auto-WesternBaheng-hat-1,WesternBaheng-hat-1,,,,auto-93,
expert-WesternBaheng-hornanatomy-1,WesternBaheng-hornanatomy-1,,,,expert-177,
expert-WesternBaheng-hundred-1,WesternBaheng-hundred-1,,,,expert-182,
auto-WesternBaheng-hundred-1,WesternBaheng-hundred-1,,,,auto-100,
expert-WesternBaheng-iron-1,WesternBaheng-iron-1,,Sinitic,,expert-101,
expert-WesternBaheng-long-1,WesternBaheng-long-1,,,,expert-205,
auto-WesternBaheng-long-1,WesternBaheng-long-1,,,,auto-107,
auto-WesternBaheng-many-1,WesternBaheng-many-1,,,,auto-116,
expert-WesternBaheng-mat-1,WesternBaheng-mat-1,,,,expert-218,
auto-WesternBaheng-mat-1,WesternBaheng-mat-1,,,,auto-117,
expert-WesternBaheng-meat-1,WesternBaheng-meat-1,,,,expert-220,
auto-WesternBaheng-meat-1,WesternBaheng-meat-1,,,,auto-120,
expert-WesternBaheng-mother-1,WesternBaheng-mother-1,,,,expert-224,
auto-WesternBaheng-name-1,WesternBaheng-name-1,,,,auto-127,
expert-WesternBaheng-new-1,WesternBaheng-new-1,,Sinitic,,expert-143,
expert-WesternBaheng-nine-1,WesternBaheng-nine-1,,,,expert-144,
auto-WesternBaheng-nine-1,WesternBaheng-nine-1,,,,auto-135,
expert-WesternBaheng-not-1,WesternBaheng-not-1,,,,expert-241,
auto-WesternBaheng-not-1,WesternBaheng-not-1,,,,auto-141,
expert-WesternBaheng-oldaged-1,WesternBaheng-oldaged-1,,,,expert-243,
auto-WesternBaheng-oldaged-1,WesternBaheng-oldaged-1,,,,auto-142,
expert-WesternBaheng-oldersister-1,WesternBaheng-oldersister-1,,,,expert-246,
expert-WesternBaheng-one-1,WesternBaheng-one-1,,,,expert-146,
expert-WesternBaheng-open-1,WesternBaheng-open-1,,,,expert-250,
auto-WesternBaheng-open-1,WesternBaheng-open-1,,,,auto-149,
expert-WesternBaheng-paddyfield-1,WesternBaheng-paddyfield-1,,Sinitic 田 MC den OC lˤiŋ,,expert-154,
expert-WesternBaheng-person-1,WesternBaheng-person-1,,Sinitic 人 MC nyin,,expert-155,
expert-WesternBaheng-pig-1,WesternBaheng-pig-1,,Tai-Kadai,,expert-263,
auto-WesternBaheng-pig-1,WesternBaheng-pig-1,,,,auto-153,
expert-WesternBaheng-pull-1,WesternBaheng-pull-1,,,,expert-271,
auto-WesternBaheng-pull-1,WesternBaheng-pull-1,,,,auto-156,
expert-WesternBaheng-push-1,WesternBaheng-push-1,,,,expert-276,
auto-WesternBaheng-push-1,WesternBaheng-push-1,,,,auto-159,
expert-WesternBaheng-quilt-1,WesternBaheng-quilt-1,,,,expert-159,
expert-WesternBaheng-red-1,WesternBaheng-red-1,,,,expert-282,
auto-WesternBaheng-salt-1,WesternBaheng-salt-1,,,,auto-174,
expert-WesternBaheng-sand-1,WesternBaheng-sand-1,,,,expert-168,
expert-WesternBaheng-scratch-1,WesternBaheng-scratch-1,,,,expert-307,
auto-WesternBaheng-scratch-1,WesternBaheng-scratch-1,,,,auto-177,
expert-WesternBaheng-sew-1,WesternBaheng-sew-1,,,,expert-310,
expert-WesternBaheng-shoe-1,WesternBaheng-shoe-1,,Sinitic,,expert-319,
auto-WesternBaheng-shoe-1,WesternBaheng-shoe-1,,,,auto-183,
expert-WesternBaheng-shoot-1,WesternBaheng-shoot-1,,,,expert-321,
auto-WesternBaheng-shoot-1,WesternBaheng-shoot-1,,,,auto-184,
expert-WesternBaheng-shut-1,WesternBaheng-shut-1,,Sinitic,,expert-324,
auto-WesternBaheng-shut-1,WesternBaheng-shut-1,,,,auto-186,
expert-WesternBaheng-small-1,WesternBaheng-small-1,,,,expert-338,
expert-WesternBaheng-smellperceive-1,WesternBaheng-smellperceive-1,,Tai-Kadai,,expert-342,
auto-WesternBaheng-smellperceive-1,WesternBaheng-smellperceive-1,,,,auto-198,
expert-WesternBaheng-sour-1,WesternBaheng-sour-1,,Sinitic,,expert-176,
auto-WesternBaheng-spicy-1,WesternBaheng-spicy-1,,,,auto-204,
auto-WesternBaheng-stand-1,WesternBaheng-stand-1,,,,auto-207,
auto-WesternBaheng-straight-1,WesternBaheng-straight-1,,,,auto-212,
expert-WesternBaheng-swim-1,WesternBaheng-swim-1,,Sinitic,,expert-185,
auto-WesternBaheng-swim-1,WesternBaheng-swim-1,,,,auto-217,
expert-WesternBaheng-tea-1,WesternBaheng-tea-1,,Sinitic,,expert-188,
auto-WesternBaheng-thick-1,WesternBaheng-thick-1,,,,auto-221,
expert-WesternBaheng-thou-1,WesternBaheng-thou-1,,,,expert-386,
auto-WesternBaheng-thou-1,WesternBaheng-thou-1,,,,auto-224,
expert-WesternBaheng-tooth-1,WesternBaheng-tooth-1,,Sinitic,,expert-200,
auto-WesternBaheng-tooth-1,WesternBaheng-tooth-1,,,,auto-228,
expert-WesternBaheng-untie-1,WesternBaheng-untie-1,,,,expert-404,
auto-WesternBaheng-untie-1,WesternBaheng-untie-1,,,,auto-232,
expert-WesternBaheng-waitfor-1,WesternBaheng-waitfor-1,,Sinitic,,expert-413,
auto-WesternBaheng-waitfor-1,WesternBaheng-waitfor-1,,,,auto-240,
expert-WesternBaheng-walk-1,WesternBaheng-walk-1,,,,expert-414,
auto-WesternBaheng-walk-1,WesternBaheng-walk-1,,,,auto-241,
auto-WesternLuobuohe-and-1,WesternLuobuohe-and-1,,,,auto-2,
expert-WesternLuobuohe-arrow-1,WesternLuobuohe-arrow-1,,,,expert-4,
auto-WesternLuobuohe-arrow-1,WesternLuobuohe-arrow-1,,,,auto-4,
expert-WesternLuobuohe-be-1,WesternLuobuohe-be-1,,,,expert-8,
auto-WesternLuobuohe-be-1,WesternLuobuohe-be-1,,,,auto-10,
expert-WesternLuobuohe-big-1,WesternLuobuohe-big-1,,,,expert-17,
auto-WesternLuobuohe-big-1,WesternLuobuohe-big-1,,,,auto-16,
expert-WesternLuobuohe-blowwithmouth-1,WesternLuobuohe-blowwithmouth-1,,,,expert-23,
auto-WesternLuobuohe-blowwithmouth-1,WesternLuobuohe-blowwithmouth-1,,,,auto-21,
expert-WesternLuobuohe-bright-1,WesternLuobuohe-bright-1,,Sinitic 光 MC ljaŋ,,expert-35,
auto-WesternLuobuohe-bright-1,WesternLuobuohe-bright-1,,,,auto-27,
expert-WesternLuobuohe-butterfly-1,WesternLuobuohe-butterfly-1,,,,expert-38,
expert-WesternLuobuohe-caprinegoatorsheep-1,WesternLuobuohe-caprinegoatorsheep-1,,,,expert-42,
expert-WesternLuobuohe-cat-1,WesternLuobuohe-cat-1,,,,expert-45,
expert-WesternLuobuohe-cattle-1,WesternLuobuohe-cattle-1,,,,expert-39,
expert-WesternLuobuohe-chicken-1,WesternLuobuohe-chicken-1,,,,expert-49,
auto-WesternLuobuohe-chicken-1,WesternLuobuohe-chicken-1,,,,auto-30,
expert-WesternLuobuohe-chopsticks-1,WesternLuobuohe-chopsticks-1,,?,,expert-43,
expert-WesternLuobuohe-come-1,WesternLuobuohe-come-1,,,,expert-64,
auto-WesternLuobuohe-come-1,WesternLuobuohe-come-1,,,,auto-38,
expert-WesternLuobuohe-cotton-1,WesternLuobuohe-cotton-1,,,,expert-50,
expert-WesternLuobuohe-cry-1,WesternLuobuohe-cry-1,,,,expert-79,
auto-WesternLuobuohe-cry-1,WesternLuobuohe-cry-1,,,,auto-42,
expert-WesternLuobuohe-die-1,WesternLuobuohe-die-1,,,,expert-83,
auto-WesternLuobuohe-die-1,WesternLuobuohe-die-1,,,,auto-45,
expert-WesternLuobuohe-do-1,WesternLuobuohe-do-1,,,,expert-93,
auto-WesternLuobuohe-do-1,WesternLuobuohe-do-1,,,,auto-51,
expert-WesternLuobuohe-dog-1,WesternLuobuohe-dog-1,,Sinitic 狗 MC kuwX OC Cə.kˤroʔ,,expert-51,
expert-WesternLuobuohe-drink-1,WesternLuobuohe-drink-1,,,,expert-95,
expert-WesternLuobuohe-duck-1,WesternLuobuohe-duck-1,,,,expert-105,
auto-WesternLuobuohe-duck-1,WesternLuobuohe-duck-1,,,,auto-53,
expert-WesternLuobuohe-early-1,WesternLuobuohe-early-1,,,,expert-107,
auto-WesternLuobuohe-egg-1,WesternLuobuohe-egg-1,,,,auto-56,
expert-WesternLuobuohe-empty-1,WesternLuobuohe-empty-1,,Sinitic 空 MC khuwng,,expert-113,
auto-WesternLuobuohe-empty-1,WesternLuobuohe-empty-1,,,,auto-58,
expert-WesternLuobuohe-eye-1,WesternLuobuohe-eye-1,,Sinitic 目 MC mjuwk,,expert-53,
expert-WesternLuobuohe-face-1,WesternLuobuohe-face-1,,Sinitic 面 MC mjuwk,,expert-55,
expert-WesternLuobuohe-faecesexcrement-1,WesternLuobuohe-faecesexcrement-1,,,,expert-116,
auto-WesternLuobuohe-faecesexcrement-1,WesternLuobuohe-faecesexcrement-1,,,,auto-62,
expert-WesternLuobuohe-father-1,WesternLuobuohe-father-1,,,,expert-126,
auto-WesternLuobuohe-father-1,WesternLuobuohe-father-1,,,,auto-67,
expert-WesternLuobuohe-fearbeafraid-1,WesternLuobuohe-fearbeafraid-1,,,,expert-130,
auto-WesternLuobuohe-fearbeafraid-1,WesternLuobuohe-fearbeafraid-1,,,,auto-70,
expert-WesternLuobuohe-few-1,WesternLuobuohe-few-1,,Sinitic 少 MC syewX,,expert-67,
expert-WesternLuobuohe-fire-1,WesternLuobuohe-fire-1,,,,expert-66,
expert-WesternLuobuohe-fish-1,WesternLuobuohe-fish-1,,,,expert-133,
auto-WesternLuobuohe-fish-1,WesternLuobuohe-fish-1,,,,auto-75,
auto-WesternLuobuohe-flat-1,WesternLuobuohe-flat-1,,,,auto-78,
expert-WesternLuobuohe-flyinsect-1,WesternLuobuohe-flyinsect-1,,,,expert-73,
auto-WesternLuobuohe-forget-1,WesternLuobuohe-forget-1,,,,auto-80,
expert-WesternLuobuohe-full-1,WesternLuobuohe-full-1,,,,expert-142,
auto-WesternLuobuohe-garlic-1,WesternLuobuohe-garlic-1,,,,auto-84,
expert-WesternLuobuohe-give-1,WesternLuobuohe-give-1,,,,expert-148,
auto-WesternLuobuohe-give-1,WesternLuobuohe-give-1,,,,auto-85,
expert-WesternLuobuohe-goout-1,WesternLuobuohe-goout-1,,,,expert-150,
auto-WesternLuobuohe-goout-1,WesternLuobuohe-goout-1,,,,auto-87,
expert-WesternLuobuohe-grass-1,WesternLuobuohe-grass-1,,Sinitic,,expert-99,
expert-WesternLuobuohe-guest-1,WesternLuobuohe-guest-1,,Sinitic,,expert-160,
expert-WesternLuobuohe-hornanatomy-1,WesternLuobuohe-hornanatomy-1,,,,expert-177,
expert-WesternLuobuohe-hundred-1,WesternLuobuohe-hundred-1,,,,expert-182,
auto-WesternLuobuohe-hundred-1,WesternLuobuohe-hundred-1,,,,auto-100,
expert-WesternLuobuohe-iron-1,WesternLuobuohe-iron-1,,Sinitic,,expert-101,
expert-WesternLuobuohe-leaf-1,WesternLuobuohe-leaf-1,,,,expert-103,
expert-WesternLuobuohe-lightweight-1,WesternLuobuohe-lightweight-1,,,,expert-203,
expert-WesternLuobuohe-long-1,WesternLuobuohe-long-1,,,,expert-205,
auto-WesternLuobuohe-long-1,WesternLuobuohe-long-1,,,,auto-107,
auto-WesternLuobuohe-look-1,WesternLuobuohe-look-1,,,,auto-110,
expert-WesternLuobuohe-mother-1,WesternLuobuohe-mother-1,,,,expert-224,
expert-WesternLuobuohe-new-1,WesternLuobuohe-new-1,,Sinitic,,expert-143,
expert-WesternLuobuohe-nine-1,WesternLuobuohe-nine-1,,,,expert-144,
auto-WesternLuobuohe-nine-1,WesternLuobuohe-nine-1,,,,auto-135,
expert-WesternLuobuohe-nose-1,WesternLuobuohe-nose-1,,Sinitic,,expert-145,
expert-WesternLuobuohe-not-1,WesternLuobuohe-not-1,,,,expert-239,
auto-WesternLuobuohe-not-1,WesternLuobuohe-not-1,,,,auto-138,
expert-WesternLuobuohe-oldaged-1,WesternLuobuohe-oldaged-1,,,,expert-242,
auto-WesternLuobuohe-oldaged-1,WesternLuobuohe-oldaged-1,,,,auto-143,
expert-WesternLuobuohe-oldersister-1,WesternLuobuohe-oldersister-1,,,,expert-246,
expert-WesternLuobuohe-one-1,WesternLuobuohe-one-1,,Sinitic,,expert-146,
expert-WesternLuobuohe-open-1,WesternLuobuohe-open-1,,,,expert-250,
auto-WesternLuobuohe-open-1,WesternLuobuohe-open-1,,,,auto-149,
expert-WesternLuobuohe-paddyfield-1,WesternLuobuohe-paddyfield-1,,Sinitic 田 MC den OC lˤiŋ,,expert-154,
expert-WesternLuobuohe-person-1,WesternLuobuohe-person-1,,Sinitic 人 MC nyin,,expert-155,
expert-WesternLuobuohe-pig-1,WesternLuobuohe-pig-1,,,,expert-262,
auto-WesternLuobuohe-pig-1,WesternLuobuohe-pig-1,,,,auto-152,
auto-WesternLuobuohe-plantsomething-1,WesternLuobuohe-plantsomething-1,,,,auto-155,
auto-WesternLuobuohe-push-1,WesternLuobuohe-push-1,,,,auto-159,
expert-WesternLuobuohe-quilt-1,WesternLuobuohe-quilt-1,,,,expert-159,
expert-WesternLuobuohe-salt-1,WesternLuobuohe-salt-1,,,,expert-298,
auto-WesternLuobuohe-salt-1,WesternLuobuohe-salt-1,,,,auto-174,
expert-WesternLuobuohe-sharp-1,WesternLuobuohe-sharp-1,,,,expert-318,
expert-WesternLuobuohe-shoe-1,WesternLuobuohe-shoe-1,,Sinitic,,expert-319,
auto-WesternLuobuohe-shoe-1,WesternLuobuohe-shoe-1,,,,auto-183,
expert-WesternLuobuohe-sick-1,WesternLuobuohe-sick-1,,Sinitic,,expert-326,
auto-WesternLuobuohe-sick-1,WesternLuobuohe-sick-1,,,,auto-188,
expert-WesternLuobuohe-slow-1,WesternLuobuohe-slow-1,,Sinitic,,expert-333,
auto-WesternLuobuohe-slow-1,WesternLuobuohe-slow-1,,,,auto-193,
expert-WesternLuobuohe-small-1,WesternLuobuohe-small-1,,Sinitic,,expert-337,
expert-WesternLuobuohe-smellperceive-1,WesternLuobuohe-smellperceive-1,,Sinitic,,expert-341,
expert-WesternLuobuohe-sour-1,WesternLuobuohe-sour-1,,Sinitic,,expert-176,
expert-WesternLuobuohe-stand-1,WesternLuobuohe-stand-1,,,,expert-365,
auto-WesternLuobuohe-stand-1,WesternLuobuohe-stand-1,,,,auto-206,
auto-WesternLuobuohe-straight-1,WesternLuobuohe-straight-1,,,,auto-212,
expert-WesternLuobuohe-sugar-1,WesternLuobuohe-sugar-1,,,,expert-372,
auto-WesternLuobuohe-sugar-1,WesternLuobuohe-sugar-1,,,,auto-214,
expert-WesternLuobuohe-tea-1,WesternLuobuohe-tea-1,,Sinitic,,expert-188,
expert-WesternLuobuohe-that-1,WesternLuobuohe-that-1,,Sinitic,,expert-190,
auto-WesternLuobuohe-thick-1,WesternLuobuohe-thick-1,,,,auto-221,
expert-WesternLuobuohe-thou-1,WesternLuobuohe-thou-1,,,,expert-386,
auto-WesternLuobuohe-thou-1,WesternLuobuohe-thou-1,,,,auto-224,
expert-WesternLuobuohe-tongue-1,WesternLuobuohe-tongue-1,,Sinitic,,expert-198,
expert-WesternLuobuohe-untie-1,WesternLuobuohe-untie-1,,,,expert-405,
auto-WesternLuobuohe-untie-1,WesternLuobuohe-untie-1,,,,auto-233,
expert-WesternLuobuohe-vomit-1,WesternLuobuohe-vomit-1,,,,expert-201,
expert-WesternLuobuohe-waitfor-1,WesternLuobuohe-waitfor-1,,Sinitic,,expert-413,
auto-WesternLuobuohe-waitfor-1,WesternLuobuohe-waitfor-1,,,,auto-240,
auto-WesternLuobuohe-walk-1,WesternLuobuohe-walk-1,,,,auto-241,
expert-WesternXiangxi-aubergine-1,WesternXiangxi-aubergine-1,,,,expert-2,
expert-WesternXiangxi-be-1,WesternXiangxi-be-1,,,,expert-9,
auto-WesternXiangxi-be-1,WesternXiangxi-be-1,,,,auto-9,
auto-WesternXiangxi-beanorpea-1,WesternXiangxi-beanorpea-1,,,,auto-14,
expert-WesternXiangxi-big-1,WesternXiangxi-big-1,,,,expert-17,
